"PLT_CN","X","PREV_PLT_CN","PLOT.STATEAB","INVYR","ELEV","LAT","LON","TPH.PICO","TPH.PIEN","TPH.ABLA","TPH.total","TPH.Allhosts","QMD.PICO","QMD.PIEN","QMD.ABLA","QMD.Allhosts","QMD.total","BA.PICO","BA.PIEN","BA.ABLA","BA.total","BA.Allhosts","BA.Otherhosts","SDI.PICO","SDI.PIEN","SDI.ABLA","stand.MPB","stand.SB","stand.WBBB","stand.allBBs","BA.MPB","BA.SB","BA.WBBB","BA.allBBs","agentSB","agentMPB","agentWBBB","agents","nagents","hostsPICO","hostsPIEN","hostsABLA","hosts","nhosts","STATEFP","STATENS","AFFGEOID","GEOID","STUSPS","NAME","LSAD","ALAND","AWATER","hostBA.MPB","hostBA.SB","hostBA.WBBB","hostBA.MPB.samp","hostBA.SB.samp","hostBA.WBBB.samp","hostBA.allBBs.samp","nplots","pressureMPB","pressureSB","pressureWBBB","pressureallBBs","hostBA.allBBs","Rpressure.MPB","Rpressure.SB","Rpressure.WBBB","Rpressure.allBBs","JJSPEI","WYSPEI","DecTMIN","DecTMINa","JulTMAX","JulTMAXa","PPT","PPTa"
37274702010690,4592,-9999,"92265.MT",2010,6660,45.331515,-111.504839,0,118.9671405464,0,208.1924959562,118.9671405464,0,26.9579750259548,0,26.9579750259548,27.5705772259383,0,6.7903452793656,0,12.429312032751,6.7903452793656,0,0,8.14778342814795,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,163.769127737112,46.5974493671847,60.1920046935062,174.38177845554,47.4094424951927,69.34644355102,291.137664501753,18,26.0539328061842,0,0,26.0539328061842,270.558581797803,24.4683239704312,0,0,24.212309054413,-0.239915432408452,1.11534180811473,-12.1553999900818,0.414599704742431,26.3328002929687,1.99280014038086,595.536721801758,-46.6432708740234
37274708010690,4593,-9999,"92020.MT",2010,7000,45.142934,-112.00921,728.6737358467,0,0,803.0281986882,728.6737358467,27.163680568745,0,0,27.163680568745,27.5744615272632,42.2280130722885,0,0,47.955141663069,42.2280130722885,0,53.4027652882902,0,0,38,0,0,38,37.2682692268341,0,0,37.2682692268341,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,3.50273761650458,7.52299275371806,13.4971251932003,28.0223530440233,14.0947418875425,9.82153009380316,51.938625025369,7,13.3887690204019,0,0,13.3887690204019,24.5228555634229,1.67356912578958,0,0,6.32151599506104,-0.577368034422397,0.974555724699583,-11.7659999847412,0.0239999771118171,24.295899772644,2.20589962005615,572.511233520508,-54.0787933349609
37274715010690,4594,-9999,"89446.MT",2010,7260,44.973398,-111.698247,0,0,0,342.0305290709,0,0,0,0,0,36.1834218705317,0,0,0,35.1701682008267,0,0,0,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","absent","none",0,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,41.8150841244893,11.0804359206063,22.1828746245624,100.604260675445,36.6299624536941,66.3106622647182,203.544885393857,18,28.8366820839623,0,16.4514509699088,45.2881330538711,75.0783946696579,11.9856582526067,0,5.5034961466792,16.7047200458574,-0.692439717054368,0.045739065669477,-11.9947001457214,-0.284700107574463,24.0376001358032,2.19759998321533,659.214733886719,-51.9252807617187
37274718010690,4595,-9999,"87822.MT",2010,7660,44.789837,-111.696058,698.9319507101,0,29.7417851366,758.4155209833,728.6737358467,23.002408906229,0,14.2602395491801,22.7115529317444,22.5326861404912,29.0450303578062,0,0.475018993964609,30.2429010664127,29.5200493517708,0,39.2846017831917,0,0.792854270860358,20,0,0,20,15.142210008593,0,0,15.142210008593,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,12.7700537666831,3.62593813286437,20.3143711357711,80.6906114638336,28.4270686240651,60.9585605668568,170.076240654756,17,8.93938425586793,0,16.4514509699088,25.3908352257768,36.7103630353185,1.41474225461335,0,5.48242736732818,5.48052317783963,-0.866336739808322,0.706035524192783,-12.5664999008179,-0.0664999008178718,23.670299911499,2.16029968261719,672.765124511719,-48.5548828125001
37274728010690,4596,-9999,"85197.MT",2010,7060,46.821697,-110.804078,460.9976696173,14.8708925683,148.708925683,624.5774878686,624.5774878686,21.2227945288292,60.706,19.0814700062652,22.5139431125734,22.5139431125734,16.3077547101546,4.30418146482431,4.25256534634941,24.8645015213283,24.8645015213283,0,22.9094067905069,4.03122131351553,6.18845277500462,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO, PIEN, & ABLA",3,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,206.694523548795,6.50965908765904,18.8462128111508,376.124244062653,22.2546097264428,66.2825559695487,464.661409758645,31,27.4786130280892,0,0,27.4786130280892,232.050395447605,15.1005390300671,0,0,13.7227298966614,-0.724971196427941,-0.119557854533195,-12.8397999763489,-0.339799976348878,21.9686996459961,1.56870002746582,845.254541015625,-26.7354492187499
37274733010690,4597,-9999,"81289.MT",2010,6370,46.642969,-110.467968,416.3849919124,401.5140993441,0,817.8990912565,817.8990912565,18.8815548050774,19.93883521989,0,19.4077820286793,19.4077820286793,11.6589885595118,12.5369146855717,0,24.1959032450834,24.1959032450834,0,17.1132107710319,17.4848253057303,0,7,1,0,8,4.58441554454423,1.35302047202229,0,5.93743601656652,"SB","MPB","absent","MPB & SB",2,"PICO","PIEN","absent","PICO & PIEN",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,22.9333051703894,22.3261941243277,6.82440438235926,137.567806423283,81.1440797864351,22.2700568859864,240.981943095704,17,25.7493600311834,0,0,25.7493600311834,52.0839036770764,4.29255904335924,0,0,5.56526007875161,-0.274621099233627,0.992392488888333,-12.5901000022888,-0.43010015487671,26.7895000457764,1.93949966430664,475.717523193359,-32.3024963378906
37274734010690,4598,-9999,"91925.MT",2010,7590,46.594079,-111.327602,252.8051736611,0,223.0633885245,579.9648101637,475.8685621856,21.5409019582856,0,17.2644032313119,19.6525062460237,19.2717517413308,9.21306271178155,0,5.22181809371089,16.9174277241406,14.4348808054924,2.48254691864816,12.8590947366782,0,7.93103752322134,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,18.664463792521,1.15793414978651,13.7502325537218,161.72769141343,0,18.2882312676374,180.015922681068,7,9.94043554628986,0,0,9.94043554628986,33.5726304960292,1.14719314740808,0,0,1.85387250524746,-0.442851369827986,0.719516133889555,-10.9001000404358,0.0998999595642099,22.6079999923706,2.02800006866455,967.059844970703,-18.1701354980468
37274739010690,4599,-9999,"93320.MT",2010,7140,46.462681,-110.809015,1725.0235379228,0,0,1725.0235379228,1725.0235379228,17.4857148197785,0,0,17.4857148197785,17.4857148197785,41.4240072560445,0,0,41.4240072560445,41.4240072560445,0,63.1487397787751,0,0,59,0,0,59,25.8161972532086,0,0,25.8161972532086,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,55.254866447384,0,1.60055178470848,88.8794144698791,0,0,88.8794144698791,3,14.9047005116107,0,0,14.9047005116107,56.8554182320925,9.26600654515344,0,0,9.53441228507299,-0.547779455780983,0.72127205086872,-11.1728999137878,0.167100238800048,22.7957000732422,1.93569946289062,813.881134033203,-31.8788757324219
37274746010690,4600,-9999,"88441.MT",2010,6770,46.281637,-110.287817,0,193.3216033879,44.6126777049,654.3192730052,237.9342810928,0,22.0405451140183,15.5369677436322,20.97529093362,18.4551662266842,0,7.37590565406405,0.845826175008366,17.5031388028346,8.22173182907241,0,0,10.0081038628701,1.36396125891392,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,24.8754275610055,9.63812333122228,2.20773818276794,133.8341902856,81.6003361329541,47.0715641371761,262.50609055573,13,7.55599692874289,2.05145813938555,4.05747902411363,13.6649340922421,36.7212890749957,1.40441432679514,0.242305454771929,0.190302819366925,1.91155181934895,-0.240693329274655,-0.0965654850006104,-10.2487000465393,0.551300144195557,24.2643001556397,1.8142993927002,826.606842041016,-44.1331481933594
37274751010690,4601,-9999,"84934.MT",2010,5080,47.437847,-115.338369,0,44.6126777049,0,639.4483804369,44.6126777049,0,16.4512801933467,0,16.4512801933467,27.230559913621,0,0.948304891980426,0,37.2399368756712,0.948304891980426,0,0,1.48088866079058,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,42.5686794542228,14.4178512539956,20.991936299751,177.278912065938,143.816220134661,149.793442006052,470.888574206651,41,54.7153461433252,0,0,54.7153461433252,77.9784670079695,13.1383930782232,0,0,9.06078220575913,-0.403189274668694,0.86792492866516,-7.55979995727539,0.270199966430665,23.0201997756958,1.59019947052002,1100.82124633789,-71.0387390136719
37274752010690,4602,-9999,"88279.MT",2010,4390,47.393773,-115.538484,29.7417851366,29.7417851366,0,74.3544628415,59.4835702732,35.5681633487027,22.0556260396299,0,29.5934526880525,38.24315638647,2.95515464868402,1.13630812642549,0,8.54092289164127,4.09146277510951,4.44946011653176,3.42712990242043,1.56311480568737,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","absent","PICO & PIEN",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,61.654059506307,22.3649250511833,59.1490576923221,159.882320987956,129.382318905139,136.604054371759,425.868694264854,42,38.4219083127475,0,0.694444011481256,39.1163523242288,143.168042249812,14.8163136913584,0,0.300691726084555,13.1500898225942,-0.586092972755433,0.854896607143539,-7.48919997215271,0.180800104141237,24.8120998382568,1.44209899902344,1102.07935180664,-65.0206237792969
37274753010690,4603,-9999,"81769.MT",2010,4750,47.393274,-115.199545,0,14.8708925683,14.8708925683,237.9342810928,29.7417851366,0,21.082,27.94,24.7496901394745,40.2464783366197,0,0.51909991266215,0.911759173060243,30.2693496176312,1.43085908572239,1.21452350011446,0,0.74220683216744,1.16473813821396,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,23.0566563907448,13.711200218875,36.892564165935,138.876444568616,143.004905174633,155.600368362474,437.481718105723,33,54.7007278557571,0,0,54.7007278557571,73.6604207755548,9.08156808313659,0,0,9.21016459391898,-0.637582593411208,0.931440918174172,-7.27749996185303,0.302499961853028,26.4882997512817,1.81829967498779,841.016137695313,-58.4638427734375
37274754010690,4604,-9999,"82429.MT",2010,4920,47.250361,-114.815559,0,0,0,89.2253554098,0,0,0,0,0,29.7011704483174,0,0,0,6.18195324934177,0,0,0,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","absent","none",0,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,32.5767784934536,0,7.84557465618672,106.713574598933,13.4045175879366,26.4165266194706,146.53461880634,21,47.7023357105387,0,0,47.7023357105387,40.4223531496403,14.5622375588393,0,0,13.1589427526505,-0.68970134705305,0.747576863637993,-6.99060001373291,0.799399948120117,28.0653001785278,2.34530086517334,793.893737792969,-92.8462524414062
37274755010690,4605,-9999,"92274.MT",2010,5620,47.214096,-115.156483,14.8708925683,89.2253554098,475.8685621856,579.9648101637,579.9648101637,12.7,18.5399702085341,21.2092851777235,20.6424716891146,20.6424716891146,0.188379994433935,2.40877731282783,16.8123870392442,19.409544346506,19.409544346506,0,0.329876977693224,3.57867049358894,23.224426396376,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO, PIEN, & ABLA",3,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,77.2449153096437,87.7275084799145,98.9093681895239,249.936096343136,162.03942262822,145.101273104691,557.076792076047,37,71.5169578468878,0,0,71.5169578468878,263.881791979082,22.1029352419024,0,0,33.876878846809,-0.627786151319743,-0.0343998380005358,-7.96020002365112,0.289799976348876,23.2355995178223,1.79559898376465,1300.70065917969,-95.6194091796874
37274756010690,4606,-9999,"87275.MT",2010,5500,47.118191,-114.955934,163.5798182513,0,44.6126777049,312.2887439343,208.1924959562,16.577005289365,0,15.7868713809925,16.4108937512338,20.5530840183819,3.53046715168525,0,0.873254302197947,10.3609750458642,4.4037214538832,0,5.53289508157896,0,1.39475529329186,7,0,0,7,2.39762521715735,0,0,2.39762521715735,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,51.5462671729619,103.154850448083,125.279025866379,196.063110182921,96.7215229341682,88.8296067993508,381.61423991644,24,76.508048123416,0,0.289653079441618,76.7977012028577,279.980143487424,20.1144635815073,0,0.408506318322554,56.3444157822531,-0.514752816408872,0.31672366335988,-7.62920002937317,0.370799970626832,25.208099937439,2.01809940338135,1128.8858581543,-100.054083251953
37274757010690,4607,-9999,"81300.MT",2010,4190,47.077688,-114.819221,14.8708925683,0,0,446.126777049,14.8708925683,24.892,0,0,24.892,23.0609060533189,0.723680586617403,0,0,18.6337955294271,0.723680586617403,4.21504005145817,0.968192515618801,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,31.9955131826282,95.4319488442713,103.165851839758,176.940581595935,61.1241089059654,54.5981737867873,292.662864288688,26,82.6624225415727,0,0.289653079441618,82.9520756210143,230.593313866657,14.9475411818,0,0.547313300171863,65.3591430400916,-0.727962296828628,0.0792476336161296,-7.3592999458313,0.460700225830078,28.0591999053955,2.05919990539551,816.667742919921,-73.7222717285156
37274759010690,4608,-9999,"92401.MT",2010,5300,46.790468,-114.631109,832.7699838248,0,0,1100.4460500542,832.7699838248,16.5377492077109,0,0,16.5377492077109,18.5015189354528,17.8882628634553,0,0,29.5851534778472,17.8882628634553,0,27.9954844988088,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,129.453149783046,79.6396771508858,77.2346674379466,283.827993253731,85.0598970547344,110.746488871772,479.634379180238,43,53.6999779733262,0.244818640766341,0.799409344379845,54.7442059584724,286.327494371879,24.4924089841723,0.229218211945448,0.557508553896026,32.6806667825977,-0.747898930311203,0.958537578582763,-9.15749993324279,0.302500104904176,27.3084999084473,1.83850059509277,688.651831054687,-58.8481689453126
37274762010690,4609,-9999,"89358.MT",2010,5150,47.271885,-115.344669,0,29.7417851366,148.708925683,371.7723142075,178.4507108196,0,33.4417792887878,31.3131628552594,31.6778667263649,37.8484887772286,0,2.61237841081203,11.4519966216277,41.8277432601153,14.0643750324398,0,0,3.10327520578802,13.7264101833406,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,53.4298410613081,48.9106049948379,77.0240586041694,267.643589763932,222.317630007179,203.460265100358,693.421484871469,44,52.9898607463081,0,0.694444011481256,53.6843047577893,179.364504660315,10.5783958436416,0,0.262896031376265,13.8862999503096,-0.617944607138634,0.565362606729779,-7.41889996528625,0.191100168228149,25.7537998199463,1.64379920959473,1066.48795166015,-64.1620727539062
37274765010690,4610,-9999,"89354.MT",2010,3600,47.59615,-113.796455,89.2253554098,133.8380331147,29.7417851366,297.417851366,252.8051736611,17.1680326770425,18.068945797202,18.289763803833,17.7827745734295,17.3405932078461,2.06547361097143,3.43190673859742,0.78140021691196,7.02401182446146,6.27878056648081,0,3.18343131648796,5.02069009037365,1.18250286302563,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO, PIEN, & ABLA",3,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,34.1820774540218,125.602813400812,126.315115835766,97.1131272665975,136.388020194142,248.036999943248,481.538147403988,42,9.63473249132247,0,2.54998695665551,12.184719447978,286.1000066906,3.39125287730736,0,1.29860423196269,7.23940218315655,-0.703918045759201,-0.125012958049774,-8.6485999584198,0.441400194168091,29.4856000900268,2.09560070037842,483.098718261719,-55.5212768554688
37274769010690,4611,-9999,"88384.MT",2010,5650,47.237954,-113.785754,0,118.9671405464,416.3849919124,609.7065953003,535.3521324588,0,32.2668737794661,21.6260954569771,24.3951687384568,27.0382504593481,0,9.7281689685617,15.2947224520867,35.0080860536157,25.0228914206484,0,0,11.1493164542642,20.8822236601936,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,30.9824809245603,10.1398922843965,21.3105998983355,232.245557121838,88.3686786289699,99.1795051015421,419.793740852351,41,64.328301907291,0.328233302301687,0.440055666997671,65.0965908765904,62.4329731072923,8.5816512980975,0.0376632352223467,0.0945543158617426,9.6813585150714,-0.50598284304142,-0.183554861694575,-10.2125999450684,-0.21259994506836,24.7982000350952,2.50819911956787,1336.68126220703,-72.6787231445313
37274770010690,4612,-9999,"85735.MT",2010,6520,47.242445,-113.7094,0,74.3544628415,208.1924959562,312.2887439343,282.5469587977,0,32.3827587459747,21.7650625216522,25.0002806005305,25.3925603390329,0,6.12385685905834,7.74595931513007,15.8146512367243,13.8698161741884,1.2931156337923,0,7.21209968071925,10.6233322520239,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,30.9824809245603,13.7442043938999,29.4383677861843,200.954434414397,119.483025549634,120.179956177042,440.617416141073,44,37.7532346845048,0,0.440055666997671,38.1932903515025,74.1650531046445,5.82066714208978,0,0.107792688427913,6.42872320383579,-0.653787995129823,-0.180869388720021,-11.3599998474121,-0.639999580383301,23.1288000106811,2.53879985809326,1688.25217285156,-16.8478027343751
37274771010690,4613,-9999,"82884.MT",2010,4330,47.150926,-113.570258,223.0633885245,0,14.8708925683,252.8051736611,237.9342810928,16.1456913633328,0,14.478,16.0465392063211,17.6496406029065,4.56700923305853,0,0.244818640766341,6.18511803324826,4.81182787382488,0,7.1624390705972,0,0.406817633438173,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,28.9302692651971,21.4963425728474,76.8396722656175,177.492308923633,128.742505092044,205.101356259868,511.336170275546,40,35.3745981707864,0,0.203751801979744,35.5783499727662,127.266284103662,5.7658647658323,0,0.0763340719591133,8.85508332636354,-0.753121310472489,0.679932012688369,-10.5573999404907,0.642599868774415,28.1474996566772,2.16750011444092,577.980133056641,-63.859893798828
37274772010690,4614,-9999,"80634.MT",2010,4060,47.09901,-114.100345,14.8708925683,0,0,148.708925683,14.8708925683,16.256,0,0,16.256,32.0408692391452,0.308641782880558,0,0,11.9904619977177,0.308641782880558,3.63573389257494,0.489652479892499,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,3.35655474082384,15.731914743169,35.5813640526771,72.1118618693102,25.7351185036042,21.9780678946138,119.825048267528,16,12.1997898475327,0.328233302301687,0,12.5280231498344,54.6698335366699,0.567857511764204,0.200649487079524,0,5.71587451912254,-0.525542351417244,0.215227572992443,-8.1310998916626,0.378900337219237,28.5622001647949,2.03219947814941,504.123629760742,-51.8163726806641
37274779010690,4615,-9999,"81688.MT",2010,4030,46.787949,-114.374168,59.4835702732,0,0,237.9342810928,59.4835702732,16.0452827335638,0,0,16.0452827335638,20.1467197640211,1.20276858846178,0,0,7.58500744788571,1.20276858846178,0.57033927114818,1.91482771296939,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,67.3470536420959,73.3624036243604,38.6504509219948,139.254560893444,132.414332591552,102.479169084047,374.148062569044,36,14.454321620918,0.244818640766341,0,14.6991402616843,179.359908188451,6.99047820996647,0.13563851878534,0,7.04650567928131,-0.578577826917172,0.963451496192387,-9.51939997673035,0.150600099563598,28.1013999938965,1.80140075683594,626.342724609375,-65.9572631835938
37274783010690,4616,-9999,"93364.MT",2010,4860,46.788436,-114.24446,74.3544628415,0,0,223.0633885245,74.3544628415,13.4173561628213,0,0,13.4173561628213,15.788642179322,1.0513110729369,0,0,4.36725108696079,1.0513110729369,0,1.80042753899877,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,36.5919096948184,23.28188351209,18.3497184978207,45.971349617684,83.2136977572841,76.8239990500806,206.009046425049,23,3.25904925570484,0,0,3.25904925570484,78.2235117047291,2.59411213826627,0,0,1.2374906928792,-0.690318849682808,1.0438324213028,-8.06980004310608,0.530200338363647,26.9228002548218,1.96280117034912,741.704443359375,-87.0555664062501
37274787010690,4617,-9999,"84076.MT",2010,4520,46.745806,-114.449383,89.2253554098,0,0,460.9976696173,89.2253554098,24.8665005445747,0,0,24.8665005445747,29.6539933817331,4.33319198396713,0,0,31.8387056752615,4.33319198396713,1.00135269841302,5.77820902408505,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,64.4878974385754,73.3624036243604,39.7285119541413,221.956693937843,149.918450970358,153.291281742701,525.166426650903,44,26.7664612971311,0.244818640766341,0.799409344379845,27.8106892822773,177.578813017077,7.77679997074729,0.119801691002122,0.207182974356982,9.40385550429789,-0.671924376487732,0.818326407245228,-9.49509987831116,0.184900426864625,27.119700050354,1.79970035552979,677.478424072266,-64.3015441894532
37274818010690,4618,-9999,"92950.MT",2010,7980,45.201144,-111.00199,118.9671405464,223.0633885245,148.708925683,684.0610581418,490.7394547539,22.6382620909822,21.3441627242673,22.8454609320977,22.124083526302,23.7273017594207,4.78854410651284,7.98135895617471,6.0957505638888,30.2469700742925,18.8656536265763,4.54334870575763,6.54670463846306,10.7693966576418,8.16846300181379,0,1,0,1,0,0.369224789090512,0,0.369224789090512,"SB","absent","absent","SB",1,"PICO","PIEN","ABLA","PICO, PIEN, & ABLA",3,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,101.933620620166,177.380938670924,87.8479209723567,276.630521130395,215.130707163531,85.4609203868854,577.222148680812,31,18.9567541918846,1.5679997216703,3.52896011172978,24.0537140252847,367.162480263447,6.98524003095982,1.29285710130726,3.62752715049639,15.3002120955598,-0.795412784814835,0.751244110720498,-11.9953000068664,0.194699573516846,23.9831001281738,1.71309967041016,648.954431152344,-70.2955688476562
37274821010690,4619,-9999,"84666.MT",2010,8590,45.517316,-110.475413,594.835702732,133.8380331147,118.9671405464,892.253554098,847.6408763931,24.8364078199727,21.8397334334567,17.9252300822054,23.521980288695,23.2945835850311,28.8180701405122,5.01377122785805,3.0022496472925,38.0266870844251,36.8340910156628,0,37.7246717221902,6.87330680183051,4.48808670213397,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO, PIEN, & ABLA",3,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,42.2182926645757,12.3515487710487,3.57703468630932,119.717747022698,81.0697827166304,77.0756747226444,277.863204461973,14,13.7459374898486,0,0.56318083135969,14.3091183212083,58.1468761219337,4.84748524197805,0,0.0261368762023471,2.99438902696186,-0.654402947612108,0.449251523800194,-13.7234998703003,-0.153500175476074,21.1732999801636,1.59330005645752,912.651458740235,-33.7085266113281
37274824010690,4620,-9999,"84397.MT",2010,8590,45.337216,-110.490004,654.3192730052,0,0,654.3192730052,654.3192730052,26.3988983103462,0,0,26.3988983103462,26.3988983103462,35.8139003178063,0,0,35.8139003178063,35.8139003178063,0,45.4023550959849,0,0,10,0,0,10,11.96906203035,0,0,11.96906203035,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,86.1449658226738,52.9082545327193,19.1835637051831,140.815477527324,140.352590205001,102.962778205758,384.130845938082,21,0.636875085182246,9.30966397292727,8.87284844183386,18.8193874999434,158.236784060576,0.389613296845806,3.50943342316865,1.65314938365596,7.75235674893147,-0.594262113794685,-0.18174955546856,-11.0129999160767,0.617000198364257,23.8387998580933,1.5988000869751,624.853430175781,-47.836572265625
37274825010690,4621,-9999,"82449.MT",2010,7770,45.28551,-111.004416,0,44.6126777049,0,550.2230250271,44.6126777049,0,17.5609361937227,0,17.5609361937227,27.9681317835042,0,1.08054764807305,0,33.8030569052208,1.08054764807305,0,0,1.65480455468636,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,117.951646898882,171.151739718978,113.937872033477,247.298927125056,271.933303645184,135.142074910956,654.374305681196,37,18.8338550835159,1.93722451076081,3.52896011172978,24.3000397060065,403.041258651336,8.98299175973454,1.21926715410913,2.97525552931195,14.966844668803,-0.872432164102793,1.08026725053787,-12.4952000617981,0.104800319671631,24.9465000152588,1.75649948120117,611.717825317383,-57.8021942138672
37274828010690,4622,-9999,"91670.MT",2010,9210,45.15373,-110.49075,0,74.3544628415,133.8380331147,297.417851366,208.1924959562,0,46.7878755576698,23.2984145097186,33.6270209844065,33.4356052674391,0,12.7839185342734,5.70587932740833,26.1141390524053,18.4897978616818,7.62434119072352,0,11.8044260984787,7.49083271741383,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN & ABLA",2,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,120.219214567882,54.0414732272361,37.0114696184218,173.201916874401,161.477748836815,85.4333415557003,420.113007266917,24,18.0177175956303,9.30966397292727,15.5317798370824,42.8591614056399,211.27215741354,12.5060732394973,3.11564881212172,6.72868445846052,21.5535994803218,-0.0903707653284074,0.743384477992852,-14.5515999794006,-0.031599521636963,20.3855001449585,1.57550067901611,1070.7672668457,-50.0626892089845
37274833010690,4623,-9999,"81839.MT",2010,7920,45.110828,-110.368395,44.6126777049,0,0,44.6126777049,44.6126777049,13.6476258741218,0,0,13.6476258741218,13.6476258741218,0.652623652716923,0,0,0.652623652716923,0.652623652716923,0,1.1095557094163,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,30,767982,"0400000US30",30,"MT","Montana",0,376962738765,3869208832,83.5255796760688,57.1018946168097,46.6243500303899,84.1244020023754,164.284535401883,73.7634269565113,322.17236436077,23,6.04865556528032,9.30966397292727,15.5317798370824,30.8900993752899,187.251824323268,6.00559944945169,3.2358459656569,9.81731963383456,17.9538287619012,-0.442158222943545,-0.259490368515253,-12.9185001373291,0.811499404907226,24.8221998214722,1.8021993637085,584.770629882812,-64.3493652343751
